session_id,surface_type,t,ax_g,ay_g,az_g,vert_accel_ms2,delta_ms2,pothole_label,event_type
city_smooth,rough_asphalt,1750000143200,-0.03529,-0.11481,-1.11611,1.3742,0.5398,0,normal
city_smooth,rough_asphalt,1750000143250,0.02789,-0.05033,-1.08355,0.8243,-0.5499,0,normal
city_smooth,rough_asphalt,1750000143300,-0.07339,-0.04916,-1.10459,0.8396,0.0152,0,normal
city_smooth,rough_asphalt,1750000143350,0.02044,-0.06981,-1.04298,0.1815,-0.6581,0,normal
city_smooth,rough_asphalt,1750000143400,0.04228,-0.06707,-0.84438,-1.4088,-1.5903,0,normal
city_smooth,rough_asphalt,1750000143450,0.03551,0.00474,-0.84119,-1.1727,0.2361,0,normal
city_smooth,rough_asphalt,1750000143500,0.01688,0.01864,-0.78222,-1.401,-0.2283,0,normal
city_smooth,rough_asphalt,1750000143550,0.02486,0.00241,-1.22078,2.326,3.727,0,normal
city_smooth,rough_asphalt,1750000143600,0.04115,-0.00742,-0.95297,-0.2358,-2.5618,0,normal
city_smooth,rough_asphalt,1750000143650,0.11449,0.00415,-1.16571,1.5031,1.7389,0,normal
city_smooth,rough_asphalt,1750000143700,0.02475,0.03205,-1.02182,0.0496,-1.4535,0,normal
city_smooth,rough_asphalt,1750000143750,-0.01185,0.09064,-1.1913,1.3749,1.3253,0,normal
city_smooth,rough_asphalt,1750000143800,0.06951,-0.06309,-0.99519,-0.4284,-1.8033,0,normal
city_smooth,rough_asphalt,1750000143850,0.03556,-0.02191,-1.07577,0.2812,0.7096,0,normal
city_smooth,rough_asphalt,1750000143900,0.05918,0.03364,-1.17649,1.0217,0.7406,0,normal
city_smooth,rough_asphalt,1750000143950,-0.06225,-0.0709,-0.89709,-1.3886,-2.4103,0,normal
city_smooth,rough_asphalt,1750000144000,0.07033,-0.10817,-0.75241,-2.2022,-0.8137,0,normal
city_smooth,rough_asphalt,1750000144050,-0.06875,0.01237,-1.15833,1.3782,3.5804,0,normal
city_smooth,rough_asphalt,1750000144100,-0.02512,-0.03933,-1.22693,1.6552,0.277,0,normal
city_smooth,rough_asphalt,1750000144150,0.00229,-0.01498,-0.76681,-2.2899,-3.9451,0,normal
city_smooth,rough_asphalt,1750000144200,-0.00647,-0.04473,-1.00694,0.0582,2.3481,0,normal
city_smooth,rough_asphalt,1750000144250,0.00174,0.05995,-1.0584,0.4398,0.3816,0,normal
city_smooth,rough_asphalt,1750000144300,-0.02108,-0.04517,-0.88196,-1.0217,-1.4615,0,normal
city_smooth,rough_asphalt,1750000144350,-0.10607,-0.05216,-1.02897,0.3578,1.3795,0,normal
city_smooth,rough_asphalt,1750000144400,0.02347,-0.08473,-1.03014,0.2864,-0.0714,0,normal
city_smooth,rough_asphalt,1750000144450,0.0145,-0.02539,-0.86422,-1.0867,-1.3731,0,normal
city_smooth,rough_asphalt,1750000144500,-0.06488,-0.01836,-0.96878,-0.0402,1.0465,0,normal
city_smooth,rough_asphalt,1750000144550,0.00228,0.0434,-0.96974,-0.0412,-0.001,0,normal
city_smooth,rough_asphalt,1750000144600,0.07161,-0.00795,-0.91573,-0.4463,-0.4052,0,normal
city_smooth,rough_asphalt,1750000144650,0.0088,-0.01753,-1.16789,1.6219,2.0682,0,normal
city_smooth,rough_asphalt,1750000144700,-0.04671,0.03191,-0.66037,-2.6852,-4.307,0,normal
city_smooth,rough_asphalt,1750000144750,0.02502,-0.03069,-0.99382,0.4703,3.1555,0,normal
city_smooth,rough_asphalt,1750000144800,0.06217,0.05781,-1.27487,2.5876,2.1173,0,normal
city_smooth,rough_asphalt,1750000144850,-0.01207,0.01947,-1.05825,0.3636,-2.224,0,normal
city_smooth,rough_asphalt,1750000144900,-0.06173,0.03496,-0.85479,-1.299,-1.6626,0,normal
city_smooth,rough_asphalt,1750000144950,0.06966,-0.01457,-1.02837,0.3218,1.6208,0,normal
city_smooth,rough_asphalt,1750000145000,-0.0242,0.00323,-1.06628,0.5511,0.2294,0,normal
city_smooth,rough_asphalt,1750000145050,-0.17224,0.05815,-0.91106,-0.7242,-1.2753,0,normal
city_smooth,rough_asphalt,1750000145100,0.06741,-0.02965,-0.98145,-0.0816,0.6426,0,normal
city_smooth,rough_asphalt,1750000145150,0.05567,0.02413,-0.99485,0.0519,0.1335,0,normal
city_smooth,rough_asphalt,1750000145200,-0.08694,-0.00351,-1.00283,0.1133,0.0614,0,normal
city_smooth,rough_asphalt,1750000145250,0.05012,0.03853,-1.1234,1.0299,0.9166,0,normal
city_smooth,rough_asphalt,1750000145300,0.08794,-0.05923,-0.82595,-1.5002,-2.5301,0,normal
city_smooth,rough_asphalt,1750000145350,-0.10202,0.00052,-0.73292,-1.9311,-0.4309,0,normal
city_smooth,rough_asphalt,1750000145400,0.02921,-0.03419,-0.94215,0.0923,2.0234,0,normal
city_smooth,rough_asphalt,1750000145450,0.01495,0.01591,-1.35626,3.3221,3.2298,0,normal
city_smooth,rough_asphalt,1750000145500,0.09815,0.071,-0.97519,-0.3098,-3.6319,0,normal
city_smooth,rough_asphalt,1750000145550,0.0537,0.02654,-0.96797,-0.314,-0.0042,0,normal
city_smooth,rough_asphalt,1750000145600,-0.04146,-0.03684,-0.96298,-0.3071,0.007,0,normal
city_smooth,rough_asphalt,1750000145650,-0.01242,0.06387,-1.07117,0.6168,0.9239,0,normal
city_smooth,rough_asphalt,1750000145700,0.05964,0.01674,-0.77858,-1.7988,-2.4157,0,normal
city_smooth,rough_asphalt,1750000145750,-0.05732,0.03457,-0.5345,-3.3598,-1.561,0,normal
city_smooth,rough_asphalt,1750000145800,0.04286,-6e-05,-0.55469,-2.5288,0.831,0,normal
city_smooth,rough_asphalt,1750000145850,0.04857,0.10378,-0.99834,1.4894,4.0182,0,normal
city_smooth,rough_asphalt,1750000145900,0.04481,-0.01107,-0.94935,0.7764,-0.713,0,normal
city_smooth,rough_asphalt,1750000145950,0.00431,-0.03122,-1.17366,2.3749,1.5985,0,normal
city_smooth,rough_asphalt,1750000146000,0.11917,0.06672,-0.90235,-0.1762,-2.5511,0,normal
city_smooth,rough_asphalt,1750000146050,-0.05465,-0.0385,-0.844,-0.6579,-0.4817,0,normal
city_smooth,rough_asphalt,1750000146100,-0.07228,0.00319,-1.38234,3.7146,4.3725,0,normal
city_smooth,rough_asphalt,1750000146150,-0.04888,0.04554,-0.94949,-0.4152,-4.1298,0,normal
city_smooth,rough_asphalt,1750000146200,-0.04231,0.00593,-0.85686,-1.0625,-0.6473,0,normal
city_smooth,rough_asphalt,1750000146250,-0.08517,-0.02419,-1.16505,1.5792,2.6417,0,normal
city_smooth,rough_asphalt,1750000146300,0.04757,-0.00081,-1.21055,1.6018,0.0225,0,normal
city_smooth,rough_asphalt,1750000146350,-0.08093,0.10004,-0.95945,-0.6507,-2.2524,0,normal
city_smooth,rough_asphalt,1750000146400,-0.03338,0.01259,-1.24903,1.725,2.3757,0,normal
city_smooth,rough_asphalt,1750000146450,0.01969,0.01681,-0.87266,-1.5796,-3.3046,0,normal
city_smooth,rough_asphalt,1750000146500,0.02473,0.04065,-1.24042,1.6281,3.2077,0,normal
city_smooth,rough_asphalt,1750000146550,0.01808,0.09698,-1.02232,-0.3888,-2.0169,0,normal
city_smooth,rough_asphalt,1750000146600,0.06558,-0.09596,-1.02535,-0.3108,0.078,0,normal
city_smooth,rough_asphalt,1750000146650,0.04043,-0.00041,-1.06688,0.0858,0.3966,0,normal
city_smooth,rough_asphalt,1750000146700,-0.02831,0.06356,-1.0893,0.2483,0.1625,0,normal
city_smooth,rough_asphalt,1750000146750,-0.01912,-0.05405,-0.85377,-1.658,-1.9063,0,normal
city_smooth,rough_asphalt,1750000146800,0.02787,0.02243,-1.10778,0.6724,2.3304,0,normal
city_smooth,rough_asphalt,1750000146850,-0.09274,0.03215,-1.27076,1.8264,1.154,0,normal
city_smooth,rough_asphalt,1750000146900,0.06557,-0.02969,-0.7929,-2.2982,-4.1246,0,normal
city_smooth,rough_asphalt,1750000146950,-0.02911,0.08881,-1.16034,1.0593,3.3575,0,normal
city_smooth,rough_asphalt,1750000147000,0.08744,0.05241,-1.17869,0.9955,-0.0637,0,normal
city_smooth,rough_asphalt,1750000147050,0.0595,0.0616,-0.94846,-1.0054,-2.001,0,normal
city_smooth,rough_asphalt,1750000147100,0.05317,0.02108,-1.03486,-0.1367,0.8687,0,normal
city_smooth,rough_asphalt,1750000147150,0.01154,-0.08021,-1.17846,1.0034,1.1401,0,normal
city_smooth,rough_asphalt,1750000147200,-0.05466,-0.0481,-0.75965,-2.48,-3.4834,0,normal
city_smooth,rough_asphalt,1750000147250,-0.06509,-0.08283,-0.87411,-1.0667,1.4133,0,normal
city_smooth,rough_asphalt,1750000147300,-0.04734,-0.01646,-0.91174,-0.5655,0.5012,0,normal
city_smooth,rough_asphalt,1750000147350,-0.03023,-0.11029,-0.78634,-1.4082,-0.8428,0,normal
city_smooth,rough_asphalt,1750000147400,-0.11581,-0.02454,-1.29729,2.8794,4.2877,0,normal
city_smooth,rough_asphalt,1750000147450,0.01624,0.06847,-1.04949,0.32,-2.5595,0,normal
city_smooth,rough_asphalt,1750000147500,0.00412,0.01341,-0.81195,-1.5972,-1.9172,0,normal
city_smooth,rough_asphalt,1750000147550,0.07522,-0.00825,-0.68063,-2.3041,-0.7069,0,normal
city_smooth,rough_asphalt,1750000147600,0.08425,-0.02098,-1.06438,1.1812,3.4853,0,normal
city_smooth,rough_asphalt,1750000147650,-0.03571,0.05145,-0.98549,0.3145,-0.8667,0,normal
city_smooth,rough_asphalt,1750000147700,0.01341,0.02894,-1.34946,3.111,2.7966,0,normal
city_smooth,rough_asphalt,1750000147750,-0.04541,-0.08648,-1.58439,4.3395,1.2284,0,normal
city_smooth,rough_asphalt,1750000147800,-0.10685,-0.02841,-0.86955,-2.1247,-6.4642,0,normal
city_smooth,rough_asphalt,1750000147850,0.01242,-0.06116,-0.9141,-1.3622,0.7625,0,normal
city_smooth,rough_asphalt,1750000147900,-0.00788,-0.00185,-0.99869,-0.4335,0.9286,0,normal
city_smooth,rough_asphalt,1750000147950,-0.08761,0.02274,-0.888,-1.1987,-0.7652,0,normal
city_smooth,rough_asphalt,1750000148000,0.05264,-0.04101,-1.27621,2.0723,3.271,0,normal
city_smooth,rough_asphalt,1750000148050,-0.08172,0.02943,-1.23095,1.3165,-0.7559,0,normal
city_smooth,rough_asphalt,1750000148100,0.06435,0.02907,-1.02679,-0.5629,-1.8793,0,normal
city_smooth,rough_asphalt,1750000148150,-0.0508,0.00655,-0.95418,-1.0101,-0.4472,0,normal
city_smooth,rough_asphalt,1750000148200,-0.02236,-0.08976,-0.7438,-2.4497,-1.4396,0,normal
city_smooth,rough_asphalt,1750000148250,-0.03428,-0.02545,-0.78663,-1.6299,0.8198,0,normal
city_smooth,rough_asphalt,1750000148300,0.08058,0.00128,-1.28666,2.6132,4.2431,0,normal
city_smooth,rough_asphalt,1750000148350,-0.01365,0.0035,-1.37565,2.7903,0.177,0,normal
city_smooth,rough_asphalt,1750000148400,-0.14185,0.01219,-1.04935,-0.2973,-3.0875,0,normal
city_smooth,rough_asphalt,1750000148450,-0.04183,0.08075,-1.1464,0.5088,0.806,0,normal
city_smooth,rough_asphalt,1750000148500,0.03195,-0.00032,-1.05667,-0.3146,-0.8234,0,normal
city_smooth,rough_asphalt,1750000148550,-0.05779,0.10263,-1.41553,2.5959,2.9106,0,normal
city_smooth,rough_asphalt,1750000148600,0.00052,0.04137,-1.1172,-0.2844,-2.8803,0,normal
city_smooth,rough_asphalt,1750000148650,0.049,-0.07059,-0.76526,-2.9999,-2.7155,0,normal
city_smooth,rough_asphalt,1750000148700,0.00177,-0.10041,-1.10218,0.2626,3.2624,0,normal
city_smooth,rough_asphalt,1750000148750,-0.03387,-0.08126,-1.30198,1.7849,1.5223,0,normal
city_smooth,rough_asphalt,1750000148800,-0.03817,-0.11478,-0.73326,-3.0112,-4.7961,0,normal
city_smooth,rough_asphalt,1750000148850,0.07239,0.04223,-1.17286,0.9963,4.0074,0,normal
city_smooth,rough_asphalt,1750000148900,-0.02137,0.05046,-1.12726,0.4466,-0.5497,0,normal
city_smooth,rough_asphalt,1750000148950,-0.05728,-0.02598,-1.16203,0.6415,0.1949,0,normal
city_smooth,rough_asphalt,1750000149000,-0.06177,0.01266,-0.98562,-0.87,-1.5115,0,normal
city_smooth,rough_asphalt,1750000149050,0.05915,-0.10123,-1.16099,0.6885,1.5585,0,normal
city_smooth,rough_asphalt,1750000149100,0.00068,-0.0236,-1.38554,2.3006,1.6121,0,normal
city_smooth,rough_asphalt,1750000149150,0.02115,0.03054,-1.17421,0.1773,-2.1233,0,normal
city_smooth,rough_asphalt,1750000149200,0.08515,0.02296,-0.9468,-1.6298,-1.8071,0,normal
city_smooth,rough_asphalt,1750000149250,0.08842,-0.06698,-1.09167,-0.1496,1.4802,0,normal
city_smooth,rough_asphalt,1750000149300,-0.03979,-0.1255,-1.09894,-0.0597,0.0899,0,normal
city_smooth,rough_asphalt,1750000149350,0.10106,-0.11429,-1.17568,0.5843,0.644,0,normal
city_smooth,rough_asphalt,1750000149400,0.03629,0.09361,-0.9876,-1.0725,-1.6567,0,normal
city_smooth,rough_asphalt,1750000149450,-0.08496,0.11259,-1.2043,0.8566,1.9291,0,normal
city_smooth,rough_asphalt,1750000149500,-0.03365,0.13936,-0.94169,-1.3409,-2.1975,0,normal
city_smooth,rough_asphalt,1750000149550,-0.10132,-0.04611,-0.9828,-0.767,0.5738,0,normal
city_smooth,rough_asphalt,1750000149600,-0.04911,0.03013,-1.08851,0.2182,0.9853,0,normal
city_smooth,rough_asphalt,1750000149650,-0.02952,-0.10404,-0.93614,-1.0198,-1.238,0,normal
city_smooth,rough_asphalt,1750000149700,-0.02963,0.09701,-1.2525,1.6717,2.6914,0,normal
city_smooth,rough_asphalt,1750000149750,-0.07174,0.03359,-1.23358,1.1934,-0.4783,0,normal
city_smooth,rough_asphalt,1750000149800,0.06478,-0.04224,-0.86033,-1.9989,-3.1923,0,normal
city_smooth,rough_asphalt,1750000149850,-0.02364,0.0099,-0.7368,-2.5557,-0.5568,0,normal
city_smooth,rough_asphalt,1750000149900,-0.02658,0.03199,-1.24267,1.9273,4.483,0,normal
city_smooth,rough_asphalt,1750000149950,-0.09478,-0.08281,-1.10632,0.4932,-1.4341,0,normal
city_smooth,rough_asphalt,1750000150000,-0.00099,-0.03724,-0.98204,-0.6037,-1.0968,0,normal
city_smooth,rough_asphalt,1750000150050,-0.02224,0.04637,-1.24444,1.5773,2.1809,0,normal
city_smooth,rough_asphalt,1750000150100,-0.00549,-0.08594,-1.04669,-0.2805,-1.8578,0,normal
city_smooth,rough_asphalt,1750000150150,-0.01376,-0.09429,-0.90642,-1.3129,-1.0324,0,normal
city_smooth,rough_asphalt,1750000150200,0.04664,-0.03389,-1.143,0.7876,2.1005,0,normal
city_smooth,rough_asphalt,1750000150250,0.04641,-0.07274,-0.87141,-1.4832,-2.2708,0,normal
city_smooth,rough_asphalt,1750000150300,-0.00299,0.02009,-0.85545,-1.3376,0.1456,0,normal
city_smooth,rough_asphalt,1750000150350,0.04236,-0.01618,-1.13724,1.1524,2.49,0,normal
city_smooth,rough_asphalt,1750000150400,0.0183,0.03231,-1.34491,2.5457,1.3933,0,normal
city_smooth,rough_asphalt,1750000150450,-0.04832,0.05116,-0.47203,-4.8097,-7.3554,0,normal
city_smooth,rough_asphalt,1750000150500,-0.01357,0.00307,-1.17216,1.6476,6.4574,0,normal
city_smooth,rough_asphalt,1750000150550,0.09568,0.0331,-0.89183,-0.8671,-2.5147,0,normal
city_smooth,rough_asphalt,1750000150600,0.02393,-0.10414,-1.43009,3.5315,4.3986,0,normal
city_smooth,rough_asphalt,1750000150650,0.00834,0.02165,-0.76309,-2.4231,-5.9546,0,normal
city_smooth,rough_asphalt,1750000150700,-0.00179,0.03493,-1.05242,0.3331,2.7562,0,normal
city_smooth,rough_asphalt,1750000150750,0.08903,-0.08592,-0.97921,-0.2786,-0.6118,0,normal
city_smooth,rough_asphalt,1750000150800,-0.00231,-0.01768,-0.49119,-4.079,-3.8004,0,normal
city_smooth,rough_asphalt,1750000150850,0.00171,0.05475,-0.64292,-2.0741,2.0049,0,normal
city_smooth,rough_asphalt,1750000150900,-0.04405,-0.11723,-1.0449,1.5213,3.5954,0,normal
city_smooth,rough_asphalt,1750000150950,0.02785,0.05663,-1.12847,1.8506,0.3292,0,normal
city_smooth,rough_asphalt,1750000151000,-0.06588,-0.00465,-0.96999,0.2433,-1.6072,0,normal
city_smooth,rough_asphalt,1750000151050,-0.03816,0.04484,-0.7654,-1.4087,-1.6521,0,normal
city_smooth,rough_asphalt,1750000151100,0.09481,-0.08504,-1.1133,1.6187,3.0274,0,normal
city_smooth,rough_asphalt,1750000151150,0.00474,-0.15066,-1.20074,2.0087,0.39,0,normal
city_smooth,rough_asphalt,1750000151200,0.08614,0.06417,-0.91091,-0.7043,-2.713,0,normal
city_smooth,rough_asphalt,1750000151250,0.15453,-0.0135,-1.05714,0.6356,1.3399,0,normal
city_smooth,rough_asphalt,1750000151300,0.02766,-0.04074,-1.35118,2.7695,2.1339,0,normal
city_smooth,rough_asphalt,1750000151350,-0.0081,-0.06312,-0.82181,-1.9361,-4.7055,0,normal
city_smooth,rough_asphalt,1750000151400,0.04806,0.07941,-1.17695,1.2356,3.1716,0,normal
city_smooth,rough_asphalt,1750000151450,-0.08715,-0.02758,-1.15896,0.8413,-0.3942,0,normal
city_smooth,rough_asphalt,1750000151500,0.07032,0.02768,-0.96222,-0.8539,-1.6952,0,normal
city_smooth,rough_asphalt,1750000151550,0.15688,-0.00588,-0.95116,-0.725,0.1289,0,normal
city_smooth,rough_asphalt,1750000151600,-0.03733,0.17548,-0.90637,-0.9513,-0.2263,0,normal
city_smooth,rough_asphalt,1750000151650,-0.01292,0.0499,-1.05039,0.3479,1.2992,0,normal
city_smooth,rough_asphalt,1750000151700,-0.05634,0.01249,-1.10785,0.722,0.3741,0,normal
city_smooth,rough_asphalt,1750000151750,-0.01326,-0.01237,-1.02887,-0.0417,-0.7637,0,normal
city_smooth,rough_asphalt,1750000151800,0.03041,-0.08475,-1.09759,0.5135,0.5552,0,normal
city_smooth,rough_asphalt,1750000151850,-0.08665,-0.05989,-0.81628,-1.7847,-2.2981,0,normal
city_smooth,rough_asphalt,1750000151900,-0.02144,0.00588,-0.95938,-0.3154,1.4693,0,normal
city_smooth,rough_asphalt,1750000151950,0.08043,0.01257,-1.05545,0.5055,0.8209,0,normal
city_smooth,rough_asphalt,1750000152000,0.04383,-0.01295,-1.06928,0.5142,0.0086,0,normal
city_smooth,rough_asphalt,1750000152050,0.01681,0.0812,-0.87352,-1.1198,-1.634,0,normal
city_smooth,rough_asphalt,1750000152100,0.06708,-0.10883,-1.20419,1.7131,2.833,0,normal
city_smooth,rough_asphalt,1750000152150,0.01383,-0.03883,-0.89264,-1.0891,-2.8022,0,normal
city_smooth,rough_asphalt,1750000152200,-0.00803,0.13578,-0.77261,-1.8024,-0.7133,0,normal
city_smooth,rough_asphalt,1750000152250,-0.11922,0.077,-1.07599,0.9534,2.7557,0,normal
city_smooth,rough_asphalt,1750000152300,0.02164,0.04065,-1.26606,2.2362,1.2829,0,normal
city_smooth,rough_asphalt,1750000152350,0.00265,0.0123,-0.94625,-0.7251,-2.9614,0,normal
city_smooth,rough_asphalt,1750000152400,0.06853,0.01542,-1.02358,0.0338,0.7589,0,normal
city_smooth,rough_asphalt,1750000152450,0.03186,-0.00843,-0.94203,-0.6182,-0.652,0,normal
city_smooth,rough_asphalt,1750000152500,-0.05207,-0.01377,-0.73996,-2.0829,-1.4647,0,normal
city_smooth,rough_asphalt,1750000152550,0.0593,-0.0583,-1.41532,3.6439,5.7268,0,normal
city_smooth,rough_asphalt,1750000152600,-0.04091,-0.07543,-1.0368,-0.0526,-3.6965,0,normal
city_smooth,rough_asphalt,1750000152650,-0.11776,-0.03597,-0.76487,-2.1583,-2.1057,0,normal
city_smooth,rough_asphalt,1750000152700,0.00457,0.05633,-0.97087,-0.1365,2.0218,0,normal
city_smooth,rough_asphalt,1750000152750,-0.01498,-0.04157,-1.15233,1.3235,1.46,0,normal
city_smooth,rough_asphalt,1750000152800,-0.03319,-0.04322,-1.16511,1.163,-0.1605,0,normal
city_smooth,rough_asphalt,1750000152850,-0.04751,-0.20579,-0.86783,-1.3183,-2.4813,0,normal
city_smooth,rough_asphalt,1750000152900,0.15328,-0.04073,-0.99189,-0.1441,1.1742,0,normal
city_smooth,rough_asphalt,1750000152950,0.06355,-0.06484,-0.95999,-0.3579,-0.2138,0,normal
city_smooth,rough_asphalt,1750000153000,0.03387,0.07099,-0.79764,-1.5996,-1.2417,0,normal
city_smooth,rough_asphalt,1750000153050,0.03368,0.03146,-0.58713,-2.9155,-1.3158,0,normal
city_smooth,rough_asphalt,1750000153100,-0.05186,-0.20328,-0.90388,0.2407,3.1561,0,normal
city_smooth,rough_asphalt,1750000153150,0.03079,0.01806,-1.23553,2.7048,2.4641,0,normal
city_smooth,rough_asphalt,1750000153200,-0.00315,0.01314,-0.99146,0.2533,-2.4514,0,normal
city_smooth,rough_asphalt,1750000153250,-0.09696,0.10932,-0.85369,-0.8593,-1.1126,0,normal
city_smooth,rough_asphalt,1750000153300,0.01572,-0.00422,-1.07715,1.0591,1.9184,0,normal
city_smooth,rough_asphalt,1750000153350,-0.01792,0.0461,-1.02148,0.4149,-0.6442,0,normal
city_smooth,rough_asphalt,1750000153400,-0.01374,0.04666,-1.07816,0.7788,0.3639,0,normal
city_smooth,rough_asphalt,1750000153450,-0.01033,0.04899,-0.78674,-1.6613,-2.4401,0,normal
city_smooth,rough_asphalt,1750000153500,-0.04651,-0.01199,-1.06466,0.8474,2.5087,0,normal
city_smooth,rough_asphalt,1750000153550,0.00316,-0.03985,-0.79748,-1.4233,-2.2707,0,normal
city_smooth,rough_asphalt,1750000153600,0.03732,-0.00216,-1.06233,0.9417,2.365,0,normal
city_smooth,rough_asphalt,1750000153650,0.0552,-0.00243,-1.06851,0.8068,-0.1348,0,normal
city_smooth,rough_asphalt,1750000153700,0.02211,-0.00904,-1.16359,1.3896,0.5828,0,normal
city_smooth,rough_asphalt,1750000153750,-0.05507,0.00774,-1.07288,0.3999,-0.9897,0,normal
city_smooth,rough_asphalt,1750000153800,0.0037,-0.10142,-0.63912,-3.0681,-3.468,0,normal
city_smooth,rough_asphalt,1750000153850,-0.01634,-0.01806,-1.17474,1.7355,4.8036,0,normal
city_smooth,rough_asphalt,1750000153900,-0.04362,-0.04315,-1.13321,1.0701,-0.6654,0,normal
city_smooth,rough_asphalt,1750000153950,-0.03451,0.01123,-0.65928,-2.8704,-3.9405,0,normal
city_smooth,rough_asphalt,1750000154000,-0.05304,0.0976,-1.04082,0.7112,3.5816,0,normal
city_smooth,rough_asphalt,1750000154050,-0.02218,-0.08779,-1.24189,2.1452,1.434,0,normal
city_smooth,rough_asphalt,1750000154100,-0.06111,0.05491,-0.95714,-0.5154,-2.6606,0,normal
city_smooth,rough_asphalt,1750000154150,-0.063,-0.0138,-1.15006,1.1026,1.618,0,normal
city_smooth,rough_asphalt,1750000154200,0.03139,0.00582,-1.03108,-0.0709,-1.1734,0,normal
city_smooth,rough_asphalt,1750000154250,0.11592,-0.05456,-0.97782,-0.4555,-0.3847,0,normal
city_smooth,rough_asphalt,1750000154300,-0.03349,-0.07712,-0.68022,-2.6923,-2.2368,0,normal
city_smooth,rough_asphalt,1750000154350,0.14236,0.09792,-0.84981,-0.8031,1.8892,0,normal
city_smooth,rough_asphalt,1750000154400,-0.04345,-0.1074,-0.99189,0.4591,1.2622,0,normal
city_smooth,rough_asphalt,1750000154450,0.05095,-0.02105,-0.86342,-0.6439,-1.103,0,normal
city_smooth,rough_asphalt,1750000154500,-0.00674,0.04035,-1.00641,0.5938,1.2377,0,normal
city_smooth,rough_asphalt,1750000154550,-0.05465,0.10427,-1.00122,0.4528,-0.1409,0,normal
city_smooth,rough_asphalt,1750000154600,-0.04209,-0.00942,-0.93853,-0.1384,-0.5913,0,normal
city_smooth,rough_asphalt,1750000154650,0.04281,0.05278,-0.90147,-0.3949,-0.2565,0,normal
city_smooth,rough_asphalt,1750000154700,0.09264,-0.04177,-1.1405,1.5655,1.9604,0,normal
city_smooth,rough_asphalt,1750000154750,-0.02492,-0.06286,-1.09644,0.8976,-0.6679,0,normal
city_smooth,rough_asphalt,1750000154800,-0.02323,-0.06716,-1.01923,0.1199,-0.7777,0,normal
city_smooth,rough_asphalt,1750000154850,-0.04801,-0.09255,-0.61007,-3.0955,-3.2154,0,normal
city_smooth,rough_asphalt,1750000154900,-0.02952,-0.03906,-0.81084,-0.9171,2.1784,0,normal
city_smooth,rough_asphalt,1750000154950,-0.02862,0.06272,-1.06303,1.2309,2.148,0,normal
city_smooth,rough_asphalt,1750000155000,0.02265,0.02615,-0.87955,-0.4512,-1.6821,0,normal
city_smooth,rough_asphalt,1750000155050,-0.0674,0.07536,-0.53548,-3.0387,-2.5875,0,normal
city_smooth,rough_asphalt,1750000155100,-0.12419,0.00548,-1.20104,2.8103,5.849,0,normal
city_smooth,rough_asphalt,1750000155150,0.01766,-0.06138,-0.8399,-0.6229,-3.4333,0,normal
city_smooth,rough_asphalt,1750000155200,0.03015,-0.02834,-0.95939,0.4414,1.0643,0,normal
city_smooth,rough_asphalt,1750000155250,0.12394,-0.01986,-0.98883,0.6038,0.1624,0,normal
city_smooth,rough_asphalt,1750000155300,-0.00769,-0.07994,-0.90124,-0.2023,-0.8061,0,normal
city_smooth,rough_asphalt,1750000155350,-0.18144,0.03991,-0.81068,-0.8402,-0.6379,0,normal
city_smooth,rough_asphalt,1750000155400,-0.00187,0.03031,-0.71864,-1.4364,-0.5962,0,normal
city_smooth,rough_asphalt,1750000155450,0.05223,0.03281,-1.11114,1.932,3.3683,0,normal
city_smooth,rough_asphalt,1750000155500,-0.06025,-0.0027,-1.04878,1.0682,-0.8638,0,normal
city_smooth,rough_asphalt,1750000155550,-0.09196,-0.11012,-1.00136,0.5146,-0.5536,0,normal
city_smooth,rough_asphalt,1750000155600,0.04667,-0.05204,-1.27256,2.5034,1.9888,0,normal
city_smooth,rough_asphalt,1750000155650,-0.05324,-0.07105,-1.00237,-0.0939,-2.5974,0,normal
city_smooth,rough_asphalt,1750000155700,0.01751,0.00866,-0.77568,-1.8837,-1.7898,0,normal
city_smooth,rough_asphalt,1750000155750,-0.08822,0.06952,-0.80612,-1.2434,0.6403,0,normal
city_smooth,rough_asphalt,1750000155800,-0.02962,0.01942,-0.91081,-0.1845,1.059,0,normal
city_smooth,rough_asphalt,1750000155850,0.12016,-0.00368,-0.99754,0.5331,0.7176,0,normal
city_smooth,rough_asphalt,1750000155900,-0.14706,0.05507,-1.22849,2.2766,1.7435,0,normal
city_smooth,rough_asphalt,1750000155950,0.09454,0.10827,-0.98821,-0.0763,-2.353,0,normal
city_smooth,rough_asphalt,1750000156000,0.05989,-0.0229,-0.60824,-3.0604,-2.984,0,normal
city_smooth,rough_asphalt,1750000156050,0.0494,0.03782,-0.79827,-0.9444,2.116,0,normal
city_smooth,rough_asphalt,1750000156100,-0.01472,0.06005,-0.87983,-0.1164,0.828,0,normal
city_smooth,rough_asphalt,1750000156150,-0.1208,-0.03212,-0.74588,-1.1404,-1.0241,0,normal
city_smooth,rough_asphalt,1750000156200,-0.03011,-0.00426,-0.89733,0.2683,1.4087,0,normal
city_smooth,rough_asphalt,1750000156250,0.13524,-0.06631,-1.07668,1.6399,1.3717,0,normal
city_smooth,rough_asphalt,1750000156300,0.00372,0.01637,-1.01918,0.8461,-0.7939,0,normal
city_smooth,rough_asphalt,1750000156350,0.03503,0.019,-0.80048,-1.0349,-1.8809,0,normal
